,coefs,features
244,-0.8687764374485105,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Seniors' issues Medicare. Sam
245,-0.41252381824557594,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Shriners
246,0.5288650984341193,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Special Olympics
247,0.8971675838200028,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_St Jude
248,-0.9308498135059997,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_St. Judes hospital
249,-0.7525564309026396,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_St.jude
250,1.1372681549816863,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_The American people taking back America.
251,0.21418510817642122,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_The Oklahoma COVID-19 Memorial Project
252,0.4193441431608954,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_The elections
253,0.9166557727621153,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Thrift store donations
254,0.6233896397856332,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_VA VETS
255,0.7160584615884917,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Veteran causes
256,-0.9566515124037707,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Veteran support
257,0.789604959922612,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Veteran's Rights
258,0.20896206093672037,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Veterans
259,0.44763407833196656,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Veterans affairs
260,0.2555948771003837,"Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Veterans,  "
261,-0.3761738999090312,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Veterns
262,0.33688532458503434,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Volunteer at my church
263,0.4337610393748037,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Voting
264,1.1157758369485828,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Walking dogs.   Sharing posts of dogs
265,-1.2436437801237286,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_What you're saying
266,-0.8457698193845751,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Wikipedia
267,-0.7170717376969755,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Wildfire Fund
268,-0.9194192158923519,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_World relief missions
269,-0.6582284478317948,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_Youth organization
270,-0.39816871124345254,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_anti circumcision of babies
271,0.899495425968208,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_cancer research
272,0.7069971579482001,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_charity
273,0.6130646116901018,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_children St Jude
274,-0.5065068629477804,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_children's adoption
275,-0.4650136402181404,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_christian outreach cemters
276,0.9304703232935934,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_christian radio
277,-0.49513997079041105,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_church
278,-0.6372413435517804,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_community gardening
279,-0.8284432797120097,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_compassion international
280,0.6452745637841073,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_donation of clothing
281,0.25152210988771534,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_donations; items
282,0.922104231794132,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_fire co
283,-0.8580853885277792,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_food bank
284,0.9233945164727062,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_food insecurity
285,-0.8866915506173413,"Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_food insecurity, religious, cultural"
286,0.7306825025151499,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_food shelves
287,0.27023437549217333,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_good will
288,-0.6316075043821152,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_homeless shelter
289,0.7557476885553304,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_humanitarian efforts after hurricane
290,0.5396675614117374,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_hunger
291,0.8069460403007047,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_international travel
292,-1.0225652940126793,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_local
293,-0.6556143581015867,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_material things
294,0.6247368229976923,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_military events to raise funds for disabled vets etc
295,0.9774760179983277,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_my church
296,0.6557893861488941,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_na
297,0.16564976992548067,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_none
298,0.6882002085210376,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_none of above
299,0.33687817860250174,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_none of the above
300,0.35725341919902903,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_none of these
301,0.33968014050966455,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_not applicable
302,0.48428952369367634,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_not applicalbe
303,-0.16149858090791105,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_not selected
304,0.4427895001371967,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_place of worship
305,-0.7942272823362924,"Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_police, cancer, als"
306,-0.885538009258838,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_political campaign
307,0.6453979254040623,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_poverty/hunger
308,0.41016974018626945,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_prison reform
309,0.44535984950342034,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_pro-choice
310,-0.9960831902751998,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_protect the unborn
311,-0.41447259686630916,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_religious organization
312,-1.0031696119024278,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_religious tithing
313,0.4346741395503604,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_religous organization
314,0.6872995972982185,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_spirit children
315,-1.1642781390104344,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_st judes for children
316,-1.0158366072134153,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_u s marines camp pendelton
317,0.3086828813484363,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_veteran support
318,0.8480905695656891,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_veterans helpsite
319,-0.7705322355530789,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_vets
320,0.7445101732570366,Something else:LIFE_US_PAS_CB_L_v2_16072020_TGT.1_world wide Christian ministry
321,-0.09474213261646199,Soccer:SPORT_WW_SA_CB_L_v1_08012021_TGT_not selected
322,0.17627588071611278,Cricket:SPORT_WW_SA_CB_L_v1_08012021_TGT_Cricket
323,-0.17945587994991327,Cricket:SPORT_WW_SA_CB_L_v1_08012021_TGT_not selected
324,0.11490696567892258,Rugby:SPORT_WW_SA_CB_L_v1_08012021_TGT_Rugby
325,-0.11808696491271801,Rugby:SPORT_WW_SA_CB_L_v1_08012021_TGT_not selected
326,-0.08696838758469404,Athletics:SPORT_WW_SA_CB_L_v1_08012021_TGT_Athletics
327,0.0837883883509014,Athletics:SPORT_WW_SA_CB_L_v1_08012021_TGT_not selected
328,0.16473234191781053,Netball:SPORT_WW_SA_CB_L_v1_08012021_TGT_Netball
329,-0.16791234115161216,Netball:SPORT_WW_SA_CB_L_v1_08012021_TGT_not selected
330,-0.13409036384193032,Ice Hockey:SPORT_WW_SA_CB_L_v1_08012021_TGT_not selected
331,-0.16739587402542278,Rowing:SPORT_WW_SA_CB_L_v1_08012021_TGT_Rowing
332,0.16421587479162367,Rowing:SPORT_WW_SA_CB_L_v1_08012021_TGT_not selected
333,-0.08962287906461995,Basketball:SPORT_WW_SA_CB_L_v1_08012021_TGT_not selected
334,0.14557465563036992,Some other sport:SPORT_WW_SA_CB_L_v1_08012021_TGT_Some other sport
335,0.11986979437842554,Fiat:LIFE_US_CAR_CB_L_v1_04062021_TGT_Fiat
336,-0.12304979361222078,Fiat:LIFE_US_CAR_CB_L_v1_04062021_TGT_not selected
337,-0.09961260030821682,Lamborghini:LIFE_US_CAR_CB_L_v1_04062021_TGT_Lamborghini
338,0.12228500134443995,Maserati:LIFE_US_CAR_CB_L_v1_04062021_TGT_Maserati
339,-0.08920652868088548,Nissan:LIFE_US_CAR_CB_L_v1_04062021_TGT_not selected
340,0.11812722762932243,Renault:LIFE_US_CAR_CB_L_v1_04062021_TGT_Renault
341,-0.12130722686311969,Renault:LIFE_US_CAR_CB_L_v1_04062021_TGT_not selected
342,0.08923462450795086,Volkswagen:LIFE_US_CAR_CB_L_v1_04062021_TGT_Volkswagen
343,-0.07787683826442927,GMC:LIFE_US_CAR_CB_L_v1_04062021_TGT_GMC
344,0.07469683903063441,GMC:LIFE_US_CAR_CB_L_v1_04062021_TGT_not selected
345,-0.14349349726542893,Mazda:LIFE_US_CAR_CB_L_v1_04062021_TGT_Mazda
346,-0.10467920247937813,Mitsubishi:LIFE_US_CAR_CB_L_v1_04062021_TGT_Mitsubishi
347,0.10149920324558247,Mitsubishi:LIFE_US_CAR_CB_L_v1_04062021_TGT_not selected
348,-0.34505966463405263,Opel:LIFE_US_CAR_CB_L_v1_04062021_TGT_Opel
349,0.34187966540026676,Opel:LIFE_US_CAR_CB_L_v1_04062021_TGT_not selected
350,-0.10211336967305833,LIFE_US_CL_RB_L_v1_28052021_TGT_Budget
351,-0.10829133701018998,LIFE_US_CL_RB_L_v1_28052021_TGT_Mainstream
352,0.08648699594263219,LG:LIFE_WW_IT_CB_L_v1_16072020_LG
353,-0.13089103764307555,BO:LIFE_WW_IT_CB_L_v1_16072020_not selected
354,-0.17572128097674763,Sennheiser:LIFE_WW_IT_CB_L_v1_16072020_not selected
355,-0.24305001361107853,Huawei:LIFE_WW_IT_CB_L_v1_16072020_Huawei
356,0.23987001437728248,Huawei:LIFE_WW_IT_CB_L_v1_16072020_not selected
357,-0.11449011368963803,Philips:LIFE_WW_IT_CB_L_v1_16072020_Philips
358,0.09632117517258129,HP:LIFE_WW_IT_CB_L_v1_16072020_HP
359,-0.12330317453834742,Pioneer:LIFE_WW_IT_CB_L_v1_16072020_not selected
360,-0.11893879304194033,Sonos:LIFE_WW_IT_CB_L_v1_16072020_Sonos
361,0.1157587938081444,Sonos:LIFE_WW_IT_CB_L_v1_16072020_not selected
362,0.09379287969625036,I do not have a favourite tech brand:LIFE_WW_IT_CB_L_v1_16072020_I do not have a favourite tech brand
363,-0.09697287893004393,I do not have a favourite tech brand:LIFE_WW_IT_CB_L_v1_16072020_not selected
364,-0.07732864578777575,Travel:LIFE_WW_GS_IMS_S_v1_17072020_Travel
365,0.07414864655398286,Travel:LIFE_WW_GS_IMS_S_v1_17072020_not selected
366,-0.11806177890429274,Cosmetics:LIFE_WW_GS_IMS_S_v1_17072020_Cosmetics
367,-0.08023321334695216,Furniture:LIFE_WW_GS_IMS_S_v1_17072020_not selected
368,0.09213032091143628,LIFE_USA_GS_RB_L_v1_17072020_TGT_Premium
369,-0.08121560676643091,Career and success:LIFE_WW_LS_CB_L_v1_04062021_Career and success
370,0.1119668653896057,Sport and fitness:LIFE_WW_LS_CB_L_v1_04062021_Sport and fitness
371,-0.08735442337095717,Travel and exploration:LIFE_WW_LS_CB_L_v1_04062021_Travel and exploration
372,0.1454125155513519,Excitement and risk:LIFE_WW_LS_CB_L_v1_04062021_not selected
373,0.148931790810325,Sport and fitness:LIFE_WW_LS_CB_L_v1_04062021.1_not selected
374,0.12442988424589856,Travel and exploration:LIFE_WW_LS_CB_L_v1_04062021.1_not selected
375,0.10909277457117181,Glamour and fashion:LIFE_WW_LS_CB_L_v1_04062021.1_Glamour and fashion
376,-0.1122727738049679,Glamour and fashion:LIFE_WW_LS_CB_L_v1_04062021.1_not selected
377,0.08258521522859441,Online news:MC_WW_MC_RK_S_v1_16072020_Online news
378,-0.08576521446238966,Online news:MC_WW_MC_RK_S_v1_16072020_not selected
379,0.08327131100708815,Radio:MC_WW_MC_RK_S_v1_16072020_Radio
380,-0.08645131024088172,Radio:MC_WW_MC_RK_S_v1_16072020_not selected
381,-0.07303110489580775,Facebook:MC_WW_SM_CB_L_v1_16072020_TGT_not selected
382,0.09611058170212244,Twitter:MC_WW_SM_CB_L_v1_16072020_TGT_Twitter
383,-0.09579681686851779,LinkedIn:MC_WW_SM_CB_L_v1_16072020_TGT_not selected
384,0.10076241308253713,Snapchat:MC_WW_SM_CB_L_v1_16072020_TGT_Snapchat
385,-0.20435841148412398,Tumblr:MC_WW_SM_CB_L_v1_16072020_TGT_Tumblr
386,0.25318246285522594,Clubhouse:MC_WW_SM_CB_L_v1_16072020_TGT_Clubhouse
387,-0.24181269560698632,Clubhouse:MC_WW_SM_CB_L_v1_16072020_TGT_not selected
388,-0.09301339336405401,Other social media platform(s):MC_WW_SM_CB_L_v1_16072020_TGT_not selected
389,-0.4529431719161545,None. I do not use social media:MC_WW_SM_CB_L_v1_16072020_TGT_None. I do not use social media
390,0.4643129391644029,None. I do not use social media:MC_WW_SM_CB_L_v1_16072020_TGT_not selected
391,0.19240087688514312,AL Jazeera:MC_US_TV_CB_L_v3_17072020_TGT_AL Jazeera
392,0.25832954762226384,Bloomberg TV:MC_US_TV_CB_L_v3_17072020_TGT_not selected
393,0.13380804354676037,CNN:MC_US_TV_CB_L_v3_17072020_TGT_CNN
394,0.10857460826632936,Fox News:MC_US_TV_CB_L_v3_17072020_TGT_Fox News
395,0.22942618104332857,HLN:MC_US_TV_CB_L_v3_17072020_TGT_HLN
396,-0.18176162219487008,HLN:MC_US_TV_CB_L_v3_17072020_TGT_not selected
397,0.12262801581543746,MSNBC:MC_US_TV_CB_L_v3_17072020_TGT_MSNBC
398,0.11775441630701525,Huffington Post:MC_US_NP_CB_L_v1_16072020_TGT_Huffington Post
399,-0.08540456936194726,Huffington Post:MC_US_NP_CB_L_v1_16072020_TGT_not selected
400,-0.0825192158646998,Fox News:MC_US_NP_CB_L_v1_16072020_TGT_Fox News
401,-0.17437930165613982,The Washington Post:MC_US_NP_CB_L_v1_16072020_TGT_The Washington Post
402,0.1954500651509961,BBC America:MC_US_NP_CB_L_v1_16072020_TGT_not selected
403,-0.10958189658803236,WSJ:MC_US_NP_CB_L_v1_16072020_TGT_not selected
404,-0.09690837824934637,ABCNews:MC_US_NP_CB_L_v1_16072020_TGT_not selected
405,-0.08926328016889046,Exciting and cool:AE_WW_CV_CB_S_v1_22072020_Exciting and cool
406,0.08608328093509442,Exciting and cool:AE_WW_CV_CB_S_v1_22072020_not selected
407,-0.133283700777699,Glamorous and sophisticated:AE_WW_CV_CB_S_v1_22072020_Glamorous and sophisticated
408,0.13010370154389925,Glamorous and sophisticated:AE_WW_CV_CB_S_v1_22072020_not selected
409,-0.13209723554606823,Natural and outdoors:AE_WW_CV_CB_S_v1_22072020_Natural and outdoors
410,0.12891723631227328,Natural and outdoors:AE_WW_CV_CB_S_v1_22072020_not selected
411,-0.13219803932768281,Friendly and welcoming:AE_WW_CV_CB_S_v1_22072020_Friendly and welcoming
412,0.1290180400938846,Friendly and welcoming:AE_WW_CV_CB_S_v1_22072020_not selected
413,-0.1468323950667325,Reliable and orderly:AE_WW_CV_CB_S_v1_22072020_Reliable and orderly
414,0.14365239583293263,Reliable and orderly:AE_WW_CV_CB_S_v1_22072020_not selected
415,-0.1549408996594938,Rugged and adventurous:AE_WW_CV_CB_S_v1_22072020_Rugged and adventurous
416,-0.10493375394540497,Calming and mellow:AE_WW_CV_CB_S_v1_22072020_Calming and mellow
417,0.10175375471160605,Calming and mellow:AE_WW_CV_CB_S_v1_22072020_not selected
418,0.07930001650386881,AE_WW_AP_IM_P1_22072020_Calming
419,0.11136186468748398,AE_WW_AP_IM_P3_08012021_Complicated
420,-0.11454186392127595,AE_WW_AP_IM_P3_08012021_Simple
421,-0.12244294005297403,"Power: Being wealthy, authoritative, powerful, and respected:PSY_WW_VALUES_CB_S_SEG_16072020_not selected"
422,-0.09012279959410723,"Success: Being smart, capable, ambitious, and influential:PSY_WW_VALUES_CB_S_SEG_16072020_<strong>Success</strong>: Being smart, capable, ambitious, and influential"
423,0.07674071418599808,A stable and predictable life with basic needs met:PSY_WW_HOPES_CB_S_SEG_16072020_A stable and predictable life with basic needs met
424,0.08523225757462641,Achieving status and power:PSY_WW_HOPES_CB_S_SEG_16072020_Achieving status and power
425,-0.08841225680842298,Achieving status and power:PSY_WW_HOPES_CB_S_SEG_16072020_not selected
426,-0.11284645297495834,The one from a brand I am familiar with:PSY_WW_CIALDINIBRANDS_CB_S_SEG_24072020_The one from a brand I am familiar with
427,-0.09069597832190522,The one from a brand that has sent me a free gift in the past:PSY_WW_CIALDINIBRANDS_CB_S_SEG_24072020_not selected
428,-0.0795189404478258,PSY_WW_MOTIVATIONS_RB_S_SEG_07012021_Esteem
429,-0.08914646085698417,DEM_WW_GENERATION_RB_S_v1_14012021_Baby boomers
430,-0.1507588927836756,DEM_WW_GENERATION_RB_S_v1_14012021_Generation X
431,0.1146241813186611,DEM_WW_SETTLEMENT_RB_S_v1_CINT_24072020_Urban
432,-0.35493848854571614,DEM_WW_MS_RB_L_v1_16072020_TGT_Engaged
433,0.07666067443677355,DEM_WW_MS_RB_L_v1_16072020_TGT_Married
434,0.2853874019188044,DEM_WW_MS_RB_L_v1_16072020_TGT_Prefer not to say
435,0.15399270455499442,DEM_WW_MS_RB_L_v1_16072020_TGT_Separated
436,-0.11827760631555909,DEM_WW_RB_S_v1_14012021_Newly Married couples
437,-0.1002110126599421,DEM_WW_CH_RB_L_v1_16072020_TGT_None
438,-0.16882694510546836,"DEM_WW_CH_RB_L_v1_16072020_TGT_Yes, three children"
439,0.7719531399569651,DEM_US_ETH_DM_S_v2_14072020_Native Hawaiian or Pacific Islander
440,0.42204255885993114,DEM_US_ETH_DM_S_v2_14072020_Prefer not to say
441,-0.18531980856688535,SOC_WW_EDU_DM_S_v1_14072020_TGT_None completed
442,0.14453763473762699,SOC_WW_EDU_DM_S_v1_14072020_TGT_Primary School
443,0.08648107669011197,SOC_WW_EDU_DM_S_v1_14072020_TGT_Secondary School
444,-0.18681431800266912,SOC_WW_PR_DM_S_v2_16072020_TGT_Humanities / Languages
445,0.13039649683306273,SOC_WW_PR_DM_S_v2_16072020_TGT_IT
446,0.16645536434587496,SOC_WW_PR_DM_S_v2_16072020_TGT_International Relations / Political science
447,0.19956096175578186,SOC_WW_PR_DM_S_v2_16072020_TGT_Media
448,0.12132898333125011,SOC_WW_PR_DM_S_v2_16072020_TGT_Music / Arts
449,0.32503342723648077,SOC_WW_ES_DM_S_v2_07012021_TGT_Another type of paid work
450,0.10351653633625425,SOC_WW_ES_DM_S_v2_07012021_TGT_Full-time work in the public sector
451,0.3096995718448486,SOC_WW_ES_DM_S_v2_07012021_TGT_Leave of absence
452,-0.8139726506958613,SOC_WW_ES_DM_S_v2_07012021_TGT_Parental leave
453,0.10802618885316118,SOC_WW_ES_DM_S_v2_07012021_TGT_Part-time work in the private sector
454,0.16342296144804652,SOC_WW_ES_DM_S_v2_07012021_TGT_Part-time work in the public sector
455,0.14489389649811352,SOC_WW_ES_DM_S_v2_07012021_TGT_Unemployed
456,0.1314008395489581,"SOC_WW_PR_DM_L_v1_16072020_TGT_Agriculture, farming, and environment"
457,0.2005594173557982,"SOC_WW_PR_DM_L_v1_16072020_TGT_Business, consulting, and management"
458,-0.18958987665673502,SOC_WW_PR_DM_L_v1_16072020_TGT_Charity and voluntary work
459,-0.22851889095185213,SOC_WW_PR_DM_L_v1_16072020_TGT_Creative arts and design
460,0.11442774467564439,SOC_WW_PR_DM_L_v1_16072020_TGT_Engineering and manufacturing
461,0.20730411983659558,SOC_WW_PR_DM_L_v1_16072020_TGT_Law
462,-0.1878675558141653,SOC_WW_PR_DM_L_v1_16072020_TGT_Law enforcement and security
463,0.3713520302611405,"SOC_WW_PR_DM_L_v1_16072020_TGT_Leisure, sport, and tourism"
464,0.09725863377496054,SOC_WW_PR_DM_L_v1_16072020_TGT_Media and internet
465,0.15518873599893626,SOC_WW_PR_DM_L_v1_16072020_TGT_Public services and administration
466,-0.5017577976067226,SOC_WW_PR_DM_L_v1_16072020_TGT_Recruitment and HR
467,0.09648541142343829,SOC_WW_PR_DM_L_v1_16072020_TGT_Science and pharmaceuticals
468,-0.25745180992919636,SOC_WW_PR_DM_L_v1_16072020_TGT_Teacher training and education
469,0.31812285438568155,SOC_WW_PR_DM_L_v1_16072020_TGT_Transport and logistics
470,0.08446885292046735,SOC_WW_HH_RB_L_v1_15072020_Living with my parents
471,0.08558413904932077,SOC_WW_HH_RB_L_v1_15072020_Other
472,0.3032906555010264,"SOC_US_IP_DM_S_v4_16072020_$150,000 - $249,999"
473,0.6156612323939507,"SOC_US_IP_DM_S_v4_16072020_$250,000 or more"
474,-0.1870523565080957,SOC_US_IP_DM_S_v4_16072020_Prefer not to say
475,-0.15605698324611203,"SOC_US_IH_DM_L_v5_16072020_$150,000 - $249,999"
476,-0.429286970799509,"SOC_US_IH_DM_L_v5_16072020_$250,000 - $499,999"
477,0.4422453029567369,"SOC_US_IH_DM_L_v5_16072020_$500,000 or more"
